"","x"
"15648",1
"15649",1
"15650",0
"15651",0
"15652",0
"15653",0
"15654",0
"15655",0
"15656",0
"15657",0
"15658",0
"15659",0
"15660",0
"15661",1
"15662",1
"15663",1
"15664",1
"15665",1
"15666",1
"15667",1
"15668",1
"15669",1
"15670",1
"15671",1
"15672",0
"15673",0
"15674",0
"15675",1
"15676",0
"15677",0
"15678",1
"15679",1
"15680",1
"15681",1
"15682",1
"15683",0
"15684",1
"15685",1
"15686",1
"15687",0
"15688",1
"15689",1
"15690",0
"15691",1
"15692",0
"15693",1
"15694",1
"15695",1
"15696",1
"15697",0
"15698",0
"15699",1
"15700",0
"15701",1
"15702",0
"15703",0
"15704",1
"15705",1
"15706",1
"15707",1
"15708",1
"15709",1
"15710",1
"15711",1
"15712",1
"15713",1
"15714",1
"15715",1
"15716",1
"15717",0
"15718",0
"15719",0
"15720",0
"15721",0
"15722",0
"15723",0
"15724",0
"15725",0
"15726",0
"15727",0
"15728",0
"15729",0
"15730",0
"15731",0
"15732",0
"15733",1
"15734",0
"15735",1
"15736",0
"15737",0
"15738",0
"15739",1
"15740",0
"15741",0
"15742",0
"15743",0
"15744",0
"15745",0
"15746",0
"15747",0
"15748",0
"15749",0
"15750",1
"15751",1
"15752",1
"15753",1
"15754",0
"15755",1
"15756",0
"15757",1
"15758",1
"15759",0
"15760",1
"15761",1
"15762",1
"15763",0
"15764",1
"15765",1
"15766",1
"15767",1
"15768",1
"15769",1
"15770",1
"15771",1
"15772",0
"15773",0
"15774",0
"15775",0
"15776",0
"15777",0
"15778",0
"15779",0
"15780",1
"15781",1
"15782",1
"15783",1
"15784",1
"15785",1
"15786",1
"15787",1
"15788",1
"15789",1
"15790",1
"15791",1
"15792",1
"15793",0
"15794",0
"15795",0
"15796",0
"15797",0
"15798",0
"15799",0
"15800",0
"15801",0
"15802",0
"15803",0
"15804",0
"15805",0
"15806",0
"15807",0
"15808",0
"15809",0
"15810",1
"15811",1
"15812",1
"15813",0
"15814",0
"15815",0
"15816",0
"15817",0
"15818",0
"15819",0
"15820",0
"15821",0
"15822",0
"15823",0
"15824",0
"15825",0
"15826",0
"15827",0
"15828",1
"15829",1
"15830",1
"15831",0
"15832",0
"15833",0
"15834",0
"15835",1
"15836",0
"15837",0
"15838",0
"15839",0
"15840",0
"15841",0
"15842",0
"15843",1
"15844",1
"15845",1
"15846",0
"15847",1
"15848",1
"15849",1
"15850",1
"15851",1
"15852",1
"15853",1
"15854",1
"15855",1
"15856",1
"15857",1
"15858",1
"15859",1
"15860",1
"15861",1
"15862",1
"15863",1
"15864",1
"15865",1
"15866",1
"15867",1
"15868",1
"15869",1
"15870",1
"15871",1
"15872",1
"15873",1
"15874",0
"15875",1
"15876",1
"15877",1
"15878",1
"15879",0
"15880",0
"15881",0
"15882",0
"15883",1
"15884",0
"15885",0
"15886",0
"15887",0
"15888",0
"15889",0
"15890",0
"15891",0
"15892",0
"15893",0
"15894",0
"15895",0
"15896",0
"15897",0
"15898",0
"15899",0
"15900",0
"15901",0
"15902",0
"15903",0
"15904",0
"15905",1
"15906",0
"15907",0
"15908",1
"15909",1
"15910",1
"15911",1
"15912",1
"15913",1
"15914",0
"15915",1
"15916",0
"15917",1
"15918",1
"15919",1
"15920",0
"15921",0
"15922",0
"15923",0
"15924",1
"15925",1
"15926",1
"15927",1
"15928",0
"15929",1
"15930",0
"15931",1
"15932",0
"15933",0
"15934",0
"15935",0
"15936",0
"15937",0
"15938",0
"15939",0
"15940",0
"15941",0
"15942",0
"15943",0
"15944",0
"15945",0
"15946",0
"15947",0
"15948",0
"15949",0
"15950",1
"15951",1
"15952",1
"15953",1
"15954",1
"15955",1
"15956",1
"15957",1
"15958",1
"15959",1
"15960",1
"15961",1
"15962",1
"15963",1
"15964",1
"15965",1
"15966",1
"15967",1
"15968",1
"15969",1
"15970",1
"15971",0
"15972",1
"15973",1
"15974",1
"15975",1
"15976",0
"15977",0
"15978",0
"15979",0
"15980",0
"15981",0
"15982",0
"15983",0
"15984",0
"15985",0
"15986",1
"15987",0
"15988",0
"15989",0
"15990",0
"15991",0
"15992",0
"15993",0
"15994",0
"15995",0
"15996",1
"15997",1
"15998",0
"15999",0
"16000",0
"16001",0
"16002",0
"16003",0
"16004",0
"16005",0
"16006",0
"16007",0
"16008",0
"16009",1
"16010",0
"16011",0
"16012",0
"16013",1
"16014",1
"16015",1
"16016",1
"16017",0
"16018",0
"16019",0
"16020",0
"16021",0
"16022",0
"16023",0
"16024",0
"16025",0
"16026",0
"16027",0
"16028",0
"16029",0
"16030",0
"16031",0
"16032",0
"16033",0
"16034",0
"16035",0
"16036",0
"16037",0
"16038",0
"16039",0
"16040",0
"16041",0
"16042",0
"16043",0
"16044",0
"16045",0
"16046",0
"16047",0
"16048",0
"16049",0
"16050",0
"16051",0
"16052",0
"16053",0
"16054",0
"16055",0
"16056",0
"16057",0
"16058",0
"16059",0
"16060",0
"16061",0
"16062",1
"16063",1
"16064",1
"16065",1
"16066",1
"16067",1
"16068",1
"16069",1
"16070",1
"16071",1
"16072",1
"16073",1
"16074",1
"16075",1
"16076",0
"16077",1
"16078",0
"16079",0
"16080",0
"16081",0
"16082",0
"16083",0
"16084",0
"16085",0
"16086",0
"16087",0
"16088",0
"16089",0
"16090",1
"16091",1
"16092",0
"16093",0
"16094",0
"16095",1
"16096",1
"16097",1
"16098",1
"16099",1
"16100",1
"16101",1
"16102",1
"16103",1
"16104",1
"16105",1
"16106",1
"16107",1
"16108",1
"16109",1
"16110",1
"16111",1
"16112",1
"16113",1
"16114",1
"16115",1
"16116",1
"16117",1
"16118",1
"16119",1
"16120",1
"16121",1
"16122",0
"16123",0
"16124",0
"16125",0
"16126",0
"16127",0
"16128",0
"16129",0
"16130",0
"16131",0
"16132",0
"16133",0
"16134",0
"16135",0
"16136",0
"16137",0
"16138",0
"16139",0
"16140",0
"16141",0
"16142",0
"16143",0
"16144",0
"16145",1
"16146",0
"16147",0
"16148",0
"16149",0
"16150",0
"16151",0
"16152",0
"16153",0
"16154",0
"16155",0
"16156",0
"16157",0
"16158",0
"16159",0
"16160",0
"16161",0
"16162",0
"16163",0
"16164",1
"16165",1
"16166",1
"16167",1
"16168",1
"16169",0
"16170",0
"16171",0
"16172",0
"16173",0
"16174",0
"16175",0
"16176",0
"16177",0
"16178",0
"16179",0
"16180",0
"16181",0
"16182",0
"16183",0
"16184",0
"16185",0
"16186",1
"16187",1
"16188",1
"16189",1
"16190",1
"16191",1
"16192",1
"16193",1
"16194",1
"16195",1
"16196",1
"16197",1
"16198",1
"16199",0
"16200",1
"16201",0
"16202",1
"16203",0
"16204",0
"16205",0
"16206",1
"16207",1
"16208",1
"16209",1
"16210",1
"16211",1
"16212",1
"16213",1
"16214",1
"16215",1
"16216",1
"16217",1
"16218",1
"16219",1
"16220",0
"16221",1
"16222",0
"16223",1
"16224",1
"16225",1
"16226",1
"16227",1
"16228",1
"16229",0
"16230",0
"16231",0
"16232",0
"16233",0
"16234",0
"16235",0
"16236",0
"16237",1
"16238",0
"16239",1
"16240",1
"16241",1
"16242",1
"16243",1
"16244",1
"16245",1
"16246",1
"16247",1
"16248",1
"16249",1
"16250",1
"16251",1
"16252",1
"16253",1
"16254",1
"16255",1
"16256",0
"16257",0
"16258",0
"16259",0
"16260",1
"16261",1
"16262",1
"16263",1
"16264",1
"16265",0
"16266",0
"16267",0
"16268",0
"16269",0
"16270",0
"16271",0
"16272",0
"16273",0
"16274",0
"16275",0
"16276",0
"16277",0
"16278",0
"16279",0
"16280",0
"16281",0
"16282",0
"16283",0
"16284",0
"16285",0
"16286",0
"16287",0
"16288",0
"16289",1
"16290",0
"16291",1
"16292",1
"16293",1
"16294",1
"16295",1
"16296",1
"16297",1
"16298",1
"16299",1
"16300",0
"16301",0
"16302",0
"16303",0
"16304",0
"16305",0
"16306",0
"16307",1
"16308",1
"16309",1
"16310",1
"16311",0
"16312",0
"16313",0
"16314",0
"16315",0
"16316",0
"16317",0
"16318",0
"16319",0
"16320",0
"16321",0
"16322",0
"16323",0
"16324",0
"16325",0
"16326",0
"16327",0
"16328",0
"16329",0
"16330",0
"16331",0
"16332",0
"16333",0
"16334",0
"16335",0
"16336",0
"16337",0
"16338",0
"16339",0
"16340",0
"16341",0
"16342",0
"16343",0
"16344",0
"16345",0
"16346",0
"16347",0
"16348",1
"16349",0
"16350",1
"16351",0
"16352",0
"16353",1
"16354",1
"16355",0
"16356",1
"16357",1
"16358",1
"16359",0
"16360",1
"16361",1
"16362",1
"16363",1
"16364",0
"16365",1
"16366",0
"16367",0
"16368",0
"16369",0
"16370",0
"16371",0
"16372",0
"16373",0
"16374",0
"16375",0
"16376",0
"16377",0
"16378",1
"16379",0
"16380",0
"16381",1
"16382",1
"16383",1
"16384",1
"16385",1
"16386",1
"16387",0
"16388",0
"16389",0
"16390",0
"16391",1
"16392",0
"16393",1
"16394",0
"16395",1
"16396",1
"16397",1
"16398",0
"16399",1
"16400",1
"16401",1
"16402",1
"16403",1
"16404",1
"16405",1
"16406",0
"16407",0
"16408",0
"16409",1
"16410",0
"16411",0
"16412",1
"16413",1
"16414",0
"16415",0
"16416",0
"16417",1
"16418",1
"16419",1
"16420",1
"16421",1
"16422",1
"16423",1
"16424",1
"16425",1
"16426",1
"16427",0
"16428",1
"16429",0
"16430",1
"16431",1
"16432",1
"16433",1
"16434",1
"16435",1
"16436",1
"16437",1
"16438",1
"16439",1
"16440",1
"16441",1
"16442",1
"16443",1
"16444",1
"16445",1
"16446",1
"16447",1
"16448",1
"16449",1
"16450",1
"16451",1
"16452",1
"16453",1
"16454",1
"16455",1
"16456",0
"16457",0
"16458",0
"16459",0
"16460",0
"16461",0
"16462",0
"16463",0
"16464",0
"16465",0
"16466",0
"16467",1
"16468",0
"16469",0
"16470",0
"16471",0
"16472",0
"16473",0
"16474",0
"16475",0
"16476",0
"16477",0
"16478",0
"16479",0
"16480",0
"16481",0
"16482",0
"16483",0
"16484",1
"16485",0
"16486",0
"16487",0
"16488",0
"16489",0
"16490",0
"16491",0
"16492",0
"16493",0
"16494",0
"16495",0
"16496",0
"16497",0
"16498",0
"16499",0
"16500",1
"16501",1
"16502",0
"16503",0
"16504",0
"16505",0
"16506",0
"16507",0
"16508",0
"16509",0
"16510",0
"16511",0
"16512",0
"16513",1
"16514",1
"16515",1
"16516",0
"16517",0
"16518",0
"16519",0
"16520",0
"16521",0
"16522",0
"16523",0
"16524",0
"16525",0
"16526",1
"16527",1
"16528",1
"16529",1
"16530",1
"16531",1
"16532",1
"16533",1
"16534",0
"16535",1
"16536",0
"16537",0
"16538",1
"16539",1
"16540",1
"16541",1
"16542",1
"16543",1
"16544",1
"16545",1
"16546",1
"16547",1
"16548",1
"16549",1
"16550",1
"16551",1
"16552",0
"16553",0
"16554",0
"16555",0
"16556",0
"16557",0
"16558",0
"16559",0
"16560",0
"16561",1
"16562",1
"16563",1
"16564",0
"16565",0
"16566",0
"16567",0
"16568",0
"16569",0
"16570",0
"16571",0
"16572",0
"16573",0
"16574",0
"16575",0
"16576",0
"16577",0
"16578",0
"16579",1
"16580",1
"16581",1
"16582",0
"16583",1
"16584",1
"16585",1
"16586",1
"16587",1
"16588",1
"16589",1
"16590",1
"16591",0
"16592",1
"16593",1
"16594",1
"16595",1
"16596",1
"16597",1
"16598",1
"16599",1
"16600",1
"16601",0
"16602",0
"16603",0
"16604",0
"16605",0
"16606",0
"16607",0
"16608",0
"16609",0
"16610",0
"16611",1
"16612",0
"16613",0
"16614",0
"16615",0
"16616",0
"16617",0
"16618",0
"16619",0
"16620",0
"16621",0
"16622",0
"16623",0
"16624",0
"16625",0
"16626",0
"16627",1
"16628",1
"16629",1
"16630",0
"16631",0
"16632",0
"16633",0
"16634",0
"16635",0
"16636",0
"16637",0
"16638",0
"16639",0
"16640",0
"16641",0
"16642",0
"16643",0
"16644",1
"16645",1
"16646",1
"16647",0
"16648",0
"16649",0
"16650",0
"16651",0
"16652",0
"16653",0
"16654",0
"16655",0
"16656",0
"16657",1
"16658",1
"16659",0
"16660",0
"16661",0
"16662",0
"16663",0
"16664",0
"16665",0
"16666",0
"16667",0
"16668",0
"16669",0
"16670",0
"16671",0
"16672",0
"16673",0
"16674",0
"16675",0
"16676",0
"16677",0
"16678",0
"16679",0
"16680",0
"16681",0
"16682",0
"16683",0
"16684",0
"16685",0
"16686",0
"16687",0
"16688",0
"16689",0
"16690",0
"16691",0
"16692",1
"16693",1
"16694",0
"16695",0
"16696",1
"16697",0
"16698",0
"16699",0
"16700",1
"16701",0
"16702",0
"16703",0
"16704",0
"16705",0
"16706",0
"16707",0
"16708",0
"16709",0
"16710",0
"16711",0
"16712",0
"16713",0
"16714",0
"16715",0
"16716",0
"16717",0
"16718",0
"16719",0
"16720",0
"16721",1
"16722",0
"16723",1
"16724",0
"16725",1
"16726",0
"16727",0
"16728",0
"16729",0
"16730",0
"16731",0
"16732",0
"16733",0
"16734",0
"16735",0
"16736",0
"16737",0
"16738",1
"16739",1
"16740",1
"16741",1
"16742",1
"16743",1
"16744",1
"16745",1
"16746",1
"16747",1
"16748",0
"16749",1
"16750",0
"16751",0
"16752",0
"16753",0
"16754",0
"16755",0
"16756",0
"16757",0
"16758",0
"16759",0
"16760",0
"16761",0
"16762",0
"16763",0
"16764",0
"16765",0
"16766",1
"16767",1
"16768",1
"16769",1
"16770",1
"16771",1
"16772",1
"16773",1
"16774",1
"16775",1
"16776",1
"16777",1
"16778",1
"16779",1
"16780",1
"16781",1
"16782",1
"16783",0
"16784",1
"16785",1
"16786",0
"16787",0
"16788",1
"16789",1
"16790",1
"16791",1
"16792",1
"16793",1
"16794",0
"16795",0
"16796",0
"16797",0
"16798",0
"16799",0
"16800",0
"16801",0
"16802",0
"16803",0
"16804",0
"16805",0
"16806",0
"16807",0
"16808",0
"16809",0
"16810",0
"16811",0
"16812",0
"16813",0
"16814",0
"16815",0
"16816",0
"16817",0
"16818",0
"16819",1
"16820",1
"16821",0
"16822",0
"16823",0
"16824",1
"16825",1
"16826",1
"16827",0
"16828",1
"16829",0
"16830",0
"16831",0
"16832",0
"16833",0
"16834",0
"16835",1
"16836",1
"16837",1
"16838",1
"16839",0
"16840",0
"16841",0
"16842",0
"16843",0
"16844",0
"16845",0
"16846",0
"16847",0
"16848",0
"16849",0
"16850",0
"16851",0
"16852",1
"16853",0
"16854",0
"16855",0
"16856",0
"16857",0
"16858",0
"16859",0
"16860",0
"16861",0
"16862",0
"16863",0
"16864",0
"16865",0
"16866",1
"16867",1
"16868",1
"16869",0
"16870",0
"16871",0
"16872",1
"16873",1
"16874",1
"16875",1
"16876",1
"16877",1
"16878",1
"16879",1
"16880",1
"16881",1
"16882",1
"16883",1
"16884",1
"16885",1
"16886",1
"16887",1
"16888",0
"16889",0
"16890",1
"16891",0
"16892",0
"16893",0
"16894",0
"16895",0
"16896",0
"16897",1
"16898",0
"16899",0
"16900",0
"16901",0
"16902",0
"16903",0
"16904",0
"16905",0
"16906",0
"16907",0
"16908",0
"16909",0
"16910",0
"16911",0
"16912",0
"16913",0
"16914",1
"16915",1
"16916",1
"16917",1
"16918",0
"16919",1
"16920",1
"16921",1
"16922",1
"16923",1
"16924",1
"16925",0
"16926",1
"16927",0
"16928",0
"16929",0
"16930",0
"16931",1
"16932",1
"16933",1
"16934",1
"16935",1
"16936",1
"16937",0
"16938",0
"16939",0
"16940",0
"16941",0
"16942",0
"16943",0
"16944",0
"16945",1
"16946",1
"16947",1
"16948",0
"16949",0
"16950",0
"16951",0
"16952",0
"16953",0
"16954",0
"16955",0
"16956",0
"16957",1
"16958",0
"16959",0
"16960",0
"16961",0
"16962",0
"16963",0
"16964",0
"16965",0
"16966",0
"16967",0
"16968",0
"16969",0
"16970",0
"16971",0
"16972",1
"16973",1
"16974",0
"16975",0
"16976",0
"16977",0
"16978",0
"16979",0
"16980",1
"16981",0
"16982",0
"16983",0
"16984",0
"16985",0
"16986",0
"16987",0
"16988",0
"16989",0
"16990",0
"16991",0
"16992",0
"16993",0
"16994",0
"16995",0
"16996",0
"16997",0
"16998",0
"16999",0
"17000",0
"17001",0
"17002",0
"17003",1
"17004",1
"17005",1
"17006",0
"17007",0
"17008",0
"17009",0
"17010",0
"17011",0
"17012",0
"17013",0
"17014",0
"17015",0
"17016",0
"17017",0
"17018",0
"17019",0
"17020",0
"17021",0
"17022",0
"17023",0
"17024",0
"17025",0
"17026",1
"17027",1
"17028",1
"17029",1
"17030",1
"17031",1
"17032",1
"17033",1
"17034",1
"17035",1
"17036",0
"17037",1
"17038",0
"17039",0
"17040",0
"17041",0
"17042",0
"17043",0
"17044",0
"17045",0
"17046",0
"17047",0
"17048",0
"17049",0
"17050",0
"17051",0
"17052",0
"17053",0
"17054",0
"17055",0
"17056",0
"17057",0
"17058",0
"17059",0
"17060",0
"17061",0
"17062",0
"17063",0
"17064",0
"17065",0
"17066",0
"17067",0
"17068",0
"17069",0
"17070",0
"17071",0
"17072",0
"17073",0
"17074",0
"17075",1
"17076",1
"17077",1
"17078",1
"17079",1
"17080",1
"17081",1
"17082",1
"17083",1
"17084",0
"17085",1
"17086",0
"17087",1
"17088",0
"17089",0
"17090",0
"17091",0
"17092",0
"17093",0
"17094",0
"17095",0
"17096",0
"17097",0
"17098",1
"17099",0
"17100",0
"17101",1
"17102",1
"17103",1
"17104",1
"17105",1
"17106",1
"17107",1
"17108",1
"17109",1
"17110",1
"17111",1
"17112",1
"17113",1
"17114",1
"17115",1
"17116",1
"17117",1
"17118",1
"17119",1
"17120",1
"17121",1
"17122",1
"17123",1
"17124",1
"17125",1
"17126",1
"17127",1
"17128",0
"17129",0
"17130",0
"17131",0
"17132",0
"17133",0
"17134",0
"17135",0
"17136",0
"17137",0
"17138",1
"17139",1
"17140",0
"17141",0
"17142",0
"17143",1
"17144",0
"17145",0
"17146",0
"17147",0
"17148",0
"17149",0
"17150",0
"17151",0
"17152",0
"17153",0
"17154",0
"17155",1
"17156",1
"17157",1
"17158",0
"17159",0
"17160",0
"17161",0
"17162",1
"17163",0
"17164",0
"17165",0
"17166",0
"17167",0
"17168",0
"17169",0
"17170",0
"17171",0
"17172",1
"17173",1
"17174",1
"17175",0
"17176",0
"17177",0
"17178",0
"17179",0
"17180",0
"17181",0
"17182",0
"17183",0
"17184",0
"17185",0
"17186",0
"17187",0
"17188",0
"17189",0
"17190",0
"17191",0
"17192",0
"17193",0
"17194",0
"17195",0
"17196",0
"17197",0
"17198",0
"17199",0
"17200",0
"17201",0
"17202",1
"17203",1
"17204",1
"17205",0
"17206",0
"17207",0
"17208",0
"17209",0
"17210",0
"17211",0
"17212",0
"17213",0
"17214",0
"17215",0
"17216",0
"17217",0
"17218",0
"17219",0
"17220",1
"17221",1
"17222",1
"17223",0
"17224",0
"17225",0
"17226",0
"17227",0
"17228",0
"17229",0
"17230",0
"17231",0
"17232",0
"17233",0
"17234",0
"17235",0
"17236",0
"17237",0
"17238",0
"17239",0
"17240",0
"17241",0
"17242",0
"17243",0
"17244",0
"17245",0
"17246",0
"17247",1
"17248",1
"17249",1
"17250",1
"17251",1
"17252",1
"17253",1
"17254",1
"17255",1
"17256",1
"17257",1
"17258",1
"17259",1
"17260",1
"17261",1
"17262",1
"17263",1
"17264",1
"17265",1
"17266",1
"17267",1
"17268",1
"17269",1
"17270",1
"17271",1
"17272",1
"17273",1
"17274",1
"17275",0
"17276",0
"17277",0
"17278",0
"17279",0
"17280",0
"17281",0
"17282",0
"17283",0
"17284",0
"17285",0
"17286",0
"17287",0
"17288",0
"17289",0
"17290",0
"17291",0
"17292",0
"17293",0
"17294",1
"17295",0
"17296",0
"17297",0
"17298",0
"17299",0
"17300",0
"17301",0
"17302",0
"17303",1
"17304",0
"17305",0
"17306",0
"17307",0
"17308",0
"17309",0
"17310",0
"17311",0
"17312",0
"17313",0
"17314",0
"17315",0
"17316",1
"17317",1
"17318",1
"17319",0
"17320",0
"17321",0
"17322",0
"17323",0
"17324",0
"17325",0
"17326",0
"17327",0
"17328",0
"17329",0
"17330",0
"17331",0
"17332",0
"17333",0
"17334",0
"17335",0
"17336",0
"17337",0
"17338",0
"17339",0
"17340",0
"17341",0
"17342",0
"17343",0
"17344",0
"17345",0
"17346",0
"17347",0
"17348",0
"17349",0
"17350",0
"17351",0
"17352",0
"17353",0
"17354",1
"17355",1
"17356",1
"17357",1
"17358",0
"17359",0
"17360",0
"17361",0
"17362",0
"17363",0
"17364",1
"17365",1
"17366",1
"17367",1
"17368",0
"17369",0
"17370",0
"17371",0
"17372",0
"17373",1
"17374",0
"17375",1
"17376",0
"17377",0
"17378",0
"17379",0
"17380",0
"17381",0
"17382",0
"17383",0
"17384",1
"17385",1
"17386",1
"17387",0
"17388",0
"17389",0
"17390",0
"17391",0
"17392",0
"17393",1
"17394",1
"17395",1
"17396",1
"17397",1
"17398",1
"17399",1
"17400",1
"17401",1
"17402",1
"17403",1
"17404",1
"17405",1
"17406",1
"17407",0
"17408",1
"17409",0
"17410",1
"17411",1
"17412",1
"17413",1
"17414",1
"17415",1
"17416",1
"17417",1
"17418",0
"17419",0
"17420",0
"17421",0
"17422",0
"17423",1
"17424",1
"17425",0
"17426",0
"17427",0
"17428",0
"17429",0
"17430",0
"17431",0
"17432",1
"17433",1
"17434",1
"17435",0
"17436",0
"17437",0
"17438",0
"17439",0
"17440",0
"17441",0
"17442",1
"17443",1
"17444",1
"17445",1
"17446",1
"17447",1
"17448",1
"17449",1
"17450",1
"17451",1
"17452",1
"17453",1
"17454",1
"17455",0
"17456",1
"17457",0
"17458",1
"17459",1
"17460",1
"17461",1
"17462",1
"17463",1
"17464",1
"17465",1
"17466",1
"17467",0
"17468",0
"17469",0
"17470",0
"17471",1
"17472",1
"17473",0
"17474",0
"17475",1
"17476",0
"17477",0
"17478",0
"17479",0
"17480",0
"17481",0
"17482",0
"17483",0
"17484",0
"17485",0
"17486",0
"17487",0
"17488",1
"17489",1
"17490",1
"17491",1
"17492",1
"17493",1
"17494",1
"17495",1
"17496",1
"17497",1
"17498",1
"17499",1
"17500",1
"17501",1
"17502",1
"17503",1
"17504",1
"17505",1
"17506",1
"17507",1
"17508",1
"17509",1
"17510",1
"17511",1
"17512",1
"17513",1
"17514",1
"17515",1
"17516",0
"17517",0
"17518",0
"17519",1
"17520",1
"17521",1
"17522",0
"17523",0
"17524",0
"17525",0
"17526",0
"17527",0
"17528",0
"17529",0
"17530",0
"17531",0
"17532",0
"17533",0
"17534",0
"17535",0
"17536",1
"17537",1
"17538",1
"17539",1
"17540",1
"17541",1
"17542",1
"17543",1
"17544",1
"17545",1
"17546",1
"17547",1
"17548",1
"17549",1
"17550",1
"17551",1
"17552",1
"17553",1
"17554",1
"17555",1
"17556",1
"17557",1
"17558",1
"17559",1
"17560",0
"17561",1
"17562",0
"17563",0
"17564",0
"17565",0
"17566",0
"17567",0
"17568",0
"17569",0
"17570",0
"17571",0
"17572",0
"17573",0
"17574",0
"17575",0
"17576",0
"17577",0
"17578",0
"17579",0
"17580",0
"17581",0
"17582",0
"17583",0
"17584",0
"17585",0
"17586",0
"17587",0
"17588",0
"17589",0
"17590",0
"17591",1
"17592",0
"17593",0
"17594",0
"17595",0
"17596",1
"17597",1
"17598",1
"17599",1
"17600",1
"17601",1
"17602",1
"17603",1
"17604",1
"17605",1
"17606",1
"17607",1
"17608",1
"17609",1
"17610",1
"17611",0
"17612",0
"17613",0
"17614",0
"17615",1
"17616",0
"17617",0
"17618",0
"17619",0
"17620",0
"17621",0
"17622",0
"17623",0
"17624",0
"17625",0
"17626",0
"17627",0
"17628",0
"17629",0
"17630",0
"17631",0
"17632",1
"17633",1
"17634",1
"17635",1
"17636",1
"17637",1
"17638",1
"17639",1
"17640",1
"17641",1
"17642",1
"17643",1
"17644",1
"17645",1
"17646",1
"17647",1
"17648",1
"17649",1
"17650",1
"17651",1
"17652",1
"17653",1
"17654",1
"17655",1
"17656",1
"17657",1
"17658",1
"17659",1
"17660",1
"17661",0
"17662",0
"17663",0
"17664",0
"17665",0
"17666",0
"17667",0
"17668",0
"17669",0
"17670",0
"17671",0
"17672",0
"17673",0
"17674",0
"17675",0
"17676",0
"17677",0
"17678",0
"17679",0
"17680",1
"17681",1
"17682",1
"17683",1
"17684",1
"17685",1
"17686",1
"17687",0
"17688",0
"17689",0
"17690",1
"17691",0
"17692",0
"17693",0
"17694",1
"17695",0
"17696",0
"17697",0
"17698",0
"17699",1
"17700",1
"17701",1
"17702",1
"17703",1
"17704",1
"17705",1
"17706",1
"17707",1
"17708",0
"17709",1
"17710",0
"17711",1
"17712",1
"17713",1
"17714",0
"17715",1
"17716",0
"17717",0
"17718",0
"17719",0
"17720",0
"17721",0
"17722",0
"17723",0
"17724",0
"17725",0
"17726",0
"17727",0
"17728",0
"17729",0
"17730",0
"17731",1
"17732",1
"17733",1
"17734",1
"17735",1
"17736",1
"17737",1
"17738",1
"17739",1
"17740",1
"17741",1
"17742",1
"17743",1
"17744",1
"17745",1
"17746",1
"17747",1
"17748",1
"17749",1
"17750",1
"17751",1
"17752",1
"17753",1
"17754",1
"17755",1
"17756",1
"17757",0
"17758",0
"17759",1
"17760",1
"17761",1
"17762",0
"17763",0
"17764",0
"17765",0
"17766",0
"17767",0
"17768",0
"17769",0
"17770",0
"17771",0
"17772",0
"17773",0
"17774",0
"17775",0
"17776",0
"17777",0
"17778",0
"17779",0
"17780",1
"17781",1
"17782",1
"17783",1
"17784",1
"17785",0
"17786",0
"17787",0
"17788",0
"17789",0
"17790",0
"17791",0
"17792",0
"17793",0
"17794",0
"17795",0
"17796",1
"17797",1
"17798",1
"17799",1
"17800",1
"17801",1
"17802",1
"17803",0
"17804",0
"17805",0
"17806",0
"17807",0
"17808",0
"17809",0
"17810",0
"17811",0
"17812",0
"17813",0
"17814",0
"17815",0
"17816",0
"17817",0
"17818",0
"17819",0
"17820",0
"17821",0
"17822",0
"17823",0
"17824",0
"17825",1
"17826",1
"17827",1
"17828",1
"17829",1
"17830",1
"17831",1
"17832",1
"17833",1
"17834",1
"17835",1
"17836",1
"17837",1
"17838",1
"17839",0
"17840",1
"17841",1
"17842",1
"17843",1
"17844",1
"17845",1
"17846",1
"17847",1
"17848",1
"17849",1
"17850",1
"17851",1
"17852",1
"17853",1
"17854",0
"17855",1
"17856",1
"17857",1
"17858",0
"17859",0
"17860",0
"17861",0
"17862",0
"17863",0
"17864",0
"17865",0
"17866",0
"17867",0
"17868",0
"17869",0
"17870",0
"17871",0
"17872",0
"17873",1
"17874",0
"17875",0
"17876",1
"17877",0
"17878",0
"17879",0
"17880",0
"17881",0
"17882",0
"17883",0
"17884",0
"17885",0
"17886",0
"17887",0
"17888",0
"17889",0
"17890",0
"17891",1
"17892",1
"17893",1
"17894",1
"17895",1
"17896",1
"17897",1
"17898",1
"17899",1
"17900",1
"17901",0
"17902",0
"17903",0
"17904",0
"17905",1
"17906",1
"17907",1
"17908",1
"17909",0
"17910",0
"17911",0
"17912",0
"17913",0
"17914",0
"17915",0
"17916",0
"17917",0
"17918",0
"17919",0
"17920",1
"17921",1
"17922",0
"17923",1
"17924",1
"17925",1
"17926",1
"17927",0
"17928",0
"17929",0
"17930",0
"17931",0
"17932",1
"17933",0
"17934",0
"17935",0
"17936",0
"17937",0
"17938",0
"17939",1
"17940",1
"17941",1
"17942",1
"17943",1
"17944",1
"17945",1
"17946",1
"17947",0
"17948",0
"17949",0
"17950",0
"17951",0
"17952",0
"17953",0
"17954",0
"17955",0
"17956",0
"17957",0
"17958",0
"17959",0
"17960",0
"17961",0
"17962",0
"17963",0
"17964",0
"17965",0
"17966",0
"17967",0
"17968",1
"17969",1
"17970",1
"17971",1
"17972",1
"17973",1
"17974",0
"17975",0
"17976",0
"17977",1
"17978",0
"17979",0
